,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,1.0000000000000002,0.10114189685890417,0.0,0.7937082344271484,0.0,0.0,0.0,0.0,0.07211252295646078,0.0,0.17195112676716803,0.0,0.051202459665928964,0.0,0.0,0.11396517252069988,0.0,0.0,0.0,0.0,0.1523144881578906,0.0,0.0,0.14208728750929855,0.0,0.0,0.1334049358473466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06950152093465335,0.0
1,0.10114189685890417,1.0000000000000002,0.0,0.0,0.05143807008614144,0.07411984322967566,0.1626509431695772,0.0,0.0,0.0,0.0,0.0,0.25930150124313933,0.07560848446471846,0.07286249914708855,0.0,0.13980611652020297,0.0,0.0,0.08076397363594884,0.13246832830450334,0.0,0.10463810276456421,0.0,0.0,0.06972202240420455,0.0,0.08196432023431788,0.0,0.0,0.0,0.0,0.07787213385595945,0.0,0.0,0.0,0.13085845035985605,0.0,0.0
2,0.0,0.0,0.9999999999999998,0.0,0.0,0.04620487229863692,0.07536446637555387,0.0,0.20605745206803372,0.0,0.0,0.0,0.05763585055766032,0.047132862364003096,0.0,0.0,0.04656520580853942,0.13129561084091917,0.0,0.0,0.0,0.08254731491273282,0.0,0.0,0.0,0.06300708613330604,0.0,0.0,0.2038677975456548,0.0,0.14436109102285585,0.0467933199437428,0.10078899565959737,0.0,0.0,0.0,0.1914278635111592,0.0,0.050977607817205686
3,0.7937082344271484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166427401263793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790170258367658,0.0,0.0,0.1680780544548973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875655787857807,0.0
4,0.0,0.05143807008614144,0.0,0.0,1.0000000000000002,0.0,0.0583351013392828,0.1920269775598627,0.17882811892412556,0.09369893928469045,0.0,0.0,0.0873562196694539,0.0,0.0,0.0,0.043680839432378826,0.07476596273043896,0.0,0.06846467433633069,0.13271084856745763,0.09544122796081339,0.0,0.0,0.20079547375962353,0.05910426819130018,0.07128985781142841,0.08211437880869953,0.0,0.0,0.04445494258685576,0.06363256726205045,0.0,0.0,0.0,0.0,0.0,0.04637309238444815,0.0
5,0.0,0.07411984322967566,0.04620487229863692,0.0,0.0,1.0000000000000009,0.03619924803594021,0.1561368751251641,0.062453903804965134,0.0,0.0,0.0,0.08186720822858423,0.3142661848273781,0.09428816663549473,0.0,0.035826843289566604,0.08547748261064061,0.0,0.0,0.06595688239377523,0.0,0.07152920300099992,0.0,0.0,0.20229568706227144,0.0,0.0,0.0,0.0,0.040288915900563486,0.03600235221800707,0.07754613106739464,0.0,0.0,0.0,0.0778023241955714,0.0,0.16367286334038786
6,0.0,0.1626509431695772,0.07536446637555387,0.0,0.0583351013392828,0.03619924803594021,1.0,0.09330183097631232,0.09812748766888672,0.0,0.0,0.0,0.0,0.0,0.2320799868531596,0.0,0.19655894279743769,0.09378725426671863,0.0,0.0,0.12247197218296625,0.045375507569936566,0.0664094651101564,0.0,0.0,0.14280896870721496,0.1283776518038958,0.04934338356129894,0.0,0.0,0.0,0.0,0.060920187181963535,0.0,0.0,0.0,0.07223358456940514,0.0,0.039938451895869705
7,0.0,0.0,0.0,0.0,0.1920269775598627,0.1561368751251641,0.09330183097631232,1.0,0.0,0.16595283043358033,0.0,0.0,0.08124660128777281,0.0,0.0,0.07440666764318557,0.04875430865365868,0.07615317732906486,0.07525915496703803,0.0,0.04323015751144847,0.13751844381949185,0.06372644483640581,0.0,0.0,0.04736863594660448,0.13774108546475244,0.12621456559799726,0.0,0.0,0.1532599996186771,0.0,0.0,0.0,0.0,0.11307649012775982,0.13492351680055348,0.08213269003798097,0.038324891600494834
8,0.07211252295646078,0.0,0.20605745206803372,0.0,0.17882811892412556,0.062453903804965134,0.09812748766888672,0.0,1.0,0.12623491696477274,0.0,0.0,0.10102170663198387,0.06370824343174193,0.15956374671349105,0.0,0.0,0.0,0.20343701678584214,0.0,0.0,0.0537399189283344,0.0,0.0,0.09730034388977139,0.0,0.0,0.0690637155760191,0.0,0.0,0.1306714278536995,0.0,0.06561561040890428,0.0,0.0,0.09087356194800836,0.0,0.0,0.0689050841704615
9,0.0,0.0,0.0,0.0,0.09369893928469045,0.0,0.0,0.16595283043358033,0.12623491696477274,1.0000000000000002,0.0,0.0,0.05595585498124868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947111876391626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10555265299915426,0.0,0.0,0.0,0.6489656148218004,0.25654049216056113,0.0,0.11010705771107332,0.0
10,0.17195112676716803,0.0,0.0,0.2166427401263793,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5618867478776667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3045552796829107,0.0,0.0,0.2859451979151233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1489721953151917,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618867478776667,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.051202459665928964,0.25930150124313933,0.05763585055766032,0.0,0.0873562196694539,0.08186720822858423,0.0,0.08124660128777281,0.10102170663198387,0.05595585498124868,0.0,0.0,0.9999999999999996,0.12178777703517872,0.036886189498127296,0.0,0.02608566047168432,0.039518807140888186,0.07599103537479199,0.040886262083097986,0.07925328774871676,0.1608169542119226,0.052972392279691104,0.0,0.11691736063436205,0.13763173014394792,0.08514685386586669,0.04903769783918628,0.0,0.0,0.2623669811930189,0.11215238758836574,0.08086443910154309,0.0,0.0,0.0,0.1479270096671397,0.0276934408468827,0.12631699791738027
13,0.0,0.07560848446471846,0.047132862364003096,0.0,0.0,0.3142661848273781,0.0,0.0,0.06370824343174193,0.0,0.0,0.0,0.12178777703517872,1.0,0.09618187345831199,0.0,0.03654639845749917,0.0,0.0,0.0,0.1345631534151543,0.0,0.0,0.0,0.0,0.04945070112954366,0.0,0.0,0.0,0.0,0.04109808843670745,0.03672543235059971,0.0,0.0,0.0,0.0,0.07512045586689559,0.0,0.11029964163329803
14,0.0,0.07286249914708855,0.0,0.0,0.0,0.09428816663549473,0.2320799868531596,0.0,0.15956374671349105,0.0,0.0,0.0,0.036886189498127296,0.09618187345831199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583164350833391,0.11263336362898975,0.0,0.0,0.0,0.06965960520118084,0.06789330807727703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061255662754818044,0.0,0.0
15,0.11396517252069988,0.0,0.0,0.0,0.0,0.0,0.0,0.07440666764318557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14849904223017096,0.0,0.09636773890100955,0.0,0.0,0.0,0.29163559443790604,0.0,0.0,0.0,0.0,0.0,0.10565484251706897,0.0,0.46757891282302666,0.07796895716670359
16,0.0,0.13980611652020297,0.04656520580853942,0.0,0.043680839432378826,0.035826843289566604,0.19655894279743769,0.04875430865365868,0.0,0.0,0.0,0.0,0.02608566047168432,0.03654639845749917,0.0,0.0,1.0,0.3054163147861985,0.0,0.18608358015285745,0.048901734753205826,0.0,0.0,0.0,0.0,0.10806256943068722,0.0,0.13011907034566006,0.0,0.08658248140134563,0.11193629433187058,0.17535926578469524,0.06612845640441944,0.0,0.0,0.0,0.0,0.07441107795518619,0.039527579575149976
17,0.0,0.0,0.13129561084091917,0.0,0.07476596273043896,0.08547748261064061,0.09378725426671863,0.07615317732906486,0.0,0.0,0.0,0.0,0.039518807140888186,0.0,0.0,0.0,0.3054163147861985,1.0000000000000002,0.07528130449777887,0.0,0.0,0.20935317463188663,0.0,0.0,0.11578236176389807,0.0,0.0,0.0,0.0,0.0,0.0,0.06661510849128852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07525915496703803,0.20343701678584214,0.0,0.0,0.0,0.07599103537479199,0.0,0.0,0.0,0.0,0.07528130449777887,1.0,0.0,0.07548672795450098,0.11187044789683219,0.0,0.0,0.0,0.0,0.17694474844513738,0.0,0.0,0.0,0.0,0.20048390651206338,0.08875046071554388,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.08076397363594884,0.0,0.0,0.06846467433633069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040886262083097986,0.0,0.0,0.0,0.18608358015285745,0.0,0.0,1.0000000000000002,0.29653048662179515,0.0,0.0,0.0,0.0,0.0928008292297946,0.0,0.0,0.0,0.0,0.0,0.0,0.12249248867855468,0.0,0.0,0.0,0.0,0.0,0.10884489142784609
20,0.1523144881578906,0.13246832830450334,0.0,0.0,0.13271084856745763,0.06595688239377523,0.12247197218296625,0.04323015751144847,0.0,0.0,0.0,0.0,0.07925328774871676,0.1345631534151543,0.0,0.0,0.048901734753205826,0.0,0.07548672795450098,0.29653048662179515,1.0,0.0,0.0,0.0,0.0,0.0,0.07483495599012037,0.053658788440232724,0.0,0.0,0.07474995050639245,0.0,0.0,0.0,0.0,0.0,0.06580664379540235,0.0,0.061575265777604325
21,0.0,0.0,0.08254731491273282,0.0,0.09544122796081339,0.0,0.045375507569936566,0.13751844381949185,0.0537399189283344,0.0947111876391626,0.0,0.0,0.1608169542119226,0.0,0.1583164350833391,0.0,0.0,0.20935317463188663,0.11187044789683219,0.0,0.0,1.0000000000000004,0.0,0.0,0.08602816300468394,0.0,0.05545226473454073,0.137047687445416,0.0,0.0,0.04493519821008086,0.32703313438555676,0.05801408507151697,0.0,0.0,0.0,0.0,0.04687407016302598,0.06092247545993597
22,0.0,0.10463810276456421,0.0,0.0,0.0,0.07152920300099992,0.0664094651101564,0.06372644483640581,0.0,0.0,0.0,0.0,0.052972392279691104,0.0,0.11263336362898975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.28218850576343213,0.0,0.0,0.0,0.0,0.0,0.13713208194349144,0.12037742970437376,0.0,0.0,0.0,0.2307020255729093,0.0,0.20533006671358528
23,0.14208728750929855,0.0,0.0,0.1790170258367658,0.0,0.0,0.0,0.0,0.0,0.0,0.3045552796829107,0.0,0.0,0.0,0.0,0.14849904223017096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23628328765233222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22567534623705945,0.0,0.4891466517024261,0.0
24,0.0,0.0,0.0,0.0,0.20079547375962353,0.0,0.0,0.0,0.09730034388977139,0.0,0.0,0.0,0.11691736063436205,0.0,0.0,0.0,0.0,0.11578236176389807,0.0,0.0,0.0,0.08602816300468394,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.11027387215110336,0.11645641631516429,0.12081334809336496,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.06972202240420455,0.06300708613330604,0.0,0.05910426819130018,0.20229568706227144,0.14280896870721496,0.04736863594660448,0.0,0.0,0.0,0.0,0.13763173014394792,0.04945070112954366,0.0,0.09636773890100955,0.10806256943068722,0.0,0.0,0.0928008292297946,0.0,0.0,0.28218850576343213,0.0,0.0,1.0000000000000002,0.09663024011587333,0.0,0.0,0.0,0.054939816259144035,0.049094461132587364,0.10574546614669705,0.0,0.0,0.0,0.10609482286365679,0.0,0.2061088364453693
26,0.1334049358473466,0.0,0.0,0.1680780544548973,0.07128985781142841,0.0,0.1283776518038958,0.13774108546475244,0.0,0.0,0.2859451979151233,0.0,0.08514685386586669,0.0,0.06965960520118084,0.0,0.0,0.0,0.17694474844513738,0.0,0.07483495599012037,0.05545226473454073,0.0,0.23628328765233222,0.0,0.09663024011587333,1.0,0.15290904670060707,0.0,0.0,0.0,0.14352829243416074,0.0,0.0,0.0,0.0,0.0,0.11557717900837951,0.0
27,0.0,0.08196432023431788,0.0,0.0,0.08211437880869953,0.0,0.04934338356129894,0.12621456559799726,0.0690637155760191,0.0,0.0,0.0,0.04903769783918628,0.0,0.06789330807727703,0.0,0.13011907034566006,0.0,0.0,0.0,0.053658788440232724,0.137047687445416,0.0,0.0,0.0,0.0,0.15290904670060707,1.0000000000000004,0.0,0.0,0.0,0.0,0.15831451725832107,0.0,0.0,0.0,0.0,0.08164962469649904,0.09005225209420156
28,0.0,0.0,0.2038677975456548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.2357022603955159,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29163559443790604,0.08658248140134563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000007,0.09736594104724748,0.0,0.0,0.645497224367903,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.14436109102285585,0.0,0.04445494258685576,0.040288915900563486,0.0,0.1532599996186771,0.1306714278536995,0.10555265299915426,0.0,0.0,0.2623669811930189,0.04109808843670745,0.0,0.0,0.11193629433187058,0.0,0.0,0.0,0.07474995050639245,0.04493519821008086,0.0,0.0,0.11027387215110336,0.054939816259144035,0.0,0.0,0.0,0.09736594104724748,1.0000000000000004,0.11248464906446584,0.0,0.0,0.0,0.0,0.0,0.05223968346195724,0.04445056228885838
31,0.0,0.0,0.0467933199437428,0.0,0.06363256726205045,0.03600235221800707,0.0,0.0,0.0,0.0,0.0,0.0,0.11215238758836574,0.03672543235059971,0.0,0.0,0.17535926578469524,0.06661510849128852,0.20048390651206338,0.0,0.0,0.32703313438555676,0.13713208194349144,0.0,0.11645641631516429,0.049094461132587364,0.14352829243416074,0.0,0.0,0.0,0.11248464906446584,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.039721217710639856
32,0.0,0.07787213385595945,0.10078899565959737,0.0,0.0,0.07754613106739464,0.060920187181963535,0.0,0.06561561040890428,0.0,0.0,0.0,0.08086443910154309,0.0,0.0,0.0,0.06612845640441944,0.0,0.08875046071554388,0.12249248867855468,0.0,0.05801408507151697,0.12037742970437376,0.0,0.12081334809336496,0.10574546614669705,0.0,0.15831451725832107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13533686459312272
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357022603955159,0.645497224367903,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489656148218004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11307649012775982,0.09087356194800836,0.25654049216056113,0.0,0.0,0.0,0.0,0.0,0.10565484251706897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22567534623705945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41048613504345005,0.0
36,0.0,0.13085845035985605,0.1914278635111592,0.0,0.0,0.0778023241955714,0.07223358456940514,0.13492351680055348,0.0,0.0,0.0,0.0,0.1479270096671397,0.07512045586689559,0.061255662754818044,0.0,0.0,0.0,0.0,0.0,0.06580664379540235,0.0,0.2307020255729093,0.0,0.0,0.10609482286365679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.2483353593471238
37,0.06950152093465335,0.0,0.0,0.0875655787857807,0.04637309238444815,0.0,0.0,0.08213269003798097,0.0,0.11010705771107332,0.1489721953151917,0.0,0.0276934408468827,0.0,0.0,0.46757891282302666,0.07441107795518619,0.0,0.0,0.0,0.0,0.04687407016302598,0.0,0.4891466517024261,0.0,0.0,0.11557717900837951,0.08164962469649904,0.0,0.0,0.05223968346195724,0.0,0.0,0.0,0.0,0.41048613504345005,0.0,1.0,0.0
38,0.0,0.0,0.050977607817205686,0.0,0.0,0.16367286334038786,0.039938451895869705,0.038324891600494834,0.0689050841704615,0.0,0.0,0.0,0.12631699791738027,0.11029964163329803,0.0,0.07796895716670359,0.039527579575149976,0.0,0.0,0.10884489142784609,0.061575265777604325,0.06092247545993597,0.20533006671358528,0.0,0.0,0.2061088364453693,0.0,0.09005225209420156,0.0,0.0,0.04445056228885838,0.039721217710639856,0.13533686459312272,0.0,0.0,0.0,0.2483353593471238,0.0,1.0
